095429 0 
092144 0 
079773 0 
085920 0 
002770 0 
002656 0 
018383 0 
081422 0 
000031 0 
030370 0 
056324 0 
092690 0 
084570 0 
074927 0 
034805 0 
096966 0 
055216 0 
058993 0 
087161 0 
092127 0 
039301 0 
007286 0 
026185 0 
088234 0 
068739 0 
051640 0 
015055 0 
069213 0 
051097 0 
081113 0 
021601 0 
007698 0 
087257 0 
008882 0 
000605 0 
006113 0 
014510 0 
067658 0 
031383 0 
047695 0 
002716 0 
045061 0 
076477 0 
001153 0 
022534 0 
050237 0 
045251 0 
045545 0 
016253 0 
076483 0 
050486 0 
020090 0 
046349 0 
058990 0 
066861 0 
056002 0 
045483 0 
035275 0 
088152 0 
071434 0 
017698 0 
027896 0 
095714 0 
038222 0 
023707 0 
081037 0 
032181 0 
011043 0 
005075 0 
000127 0 
099416 0 
031892 0 
012534 0 
085317 0 
046391 0 
067936 0 
096813 0 
085058 0 
037417 0 
018377 0 
053928 0 
074978 0 
024607 0 
039164 0 
056864 0 
018963 0 
068474 0 
013909 0 
099180 0 
041162 0 
042562 0 
062140 0 
072064 0 
016618 0 
060807 0 
089555 0 
066194 0 
060686 0 
069976 0 
004541 0 
087285 0 
015161 0 
062394 0 
052909 0 
028359 0 
057595 0 
036579 0 
050332 0 
052170 0 
000418 0 
079235 0 
024224 0 
034622 0 
039621 0 
015997 0 
004066 0 
081675 0 
052702 0 
061878 0 
069049 0 
024374 0 
003516 0 
081803 0 
052846 0 
004471 0 
048137 0 
020951 0 
027316 0 
085782 0 
041293 0 
035918 0 
011346 0 
067329 0 
028684 0 
028416 0 
098353 0 
075817 0 
055154 0 
046955 0 
036666 0 
073095 0 
028803 0 
014652 0 
065535 0 
059991 0 
052384 0 
080696 0 
018774 0 
086208 0 
077549 0 
058009 0 
062436 0 
035213 0 
073494 0 
072112 0 
013611 0 
055104 0 
005113 0 
020165 0 
002236 0 
066278 0 
078963 0 
089818 0 
016020 0 
001371 0 
064365 0 
093016 0 
097277 0 
037853 0 
099187 0 
022093 0 
099064 0 
073000 0 
017009 0 
